taxon_name,mean_fires,num_unburnt_pixels,num_pixels
Maireana aphylla,0.03716075156576193,2320,2395
Maireana appressa,0.024703557312252992,988,1012
Maireana astrotricha,0.012944983818770267,1222,1236
Maireana brevifolia,0.05884001120762087,6776,7138
Maireana campanulata,0.2171428571428572,147,175
Maireana carnosa,0.09275362318840576,321,345
Maireana cheelii,0.007692307692307713,129,130
Maireana ciliata,0,192,192
Maireana coronata,0.04136253041362525,793,822
Maireana decalvans,0.03889457523029681,1886,1954
Maireana dichoptera,0,23,23
Maireana enchylaenoides,0.11998185529598519,4005,4409
Maireana eriantha,0.020833333333333346,189,192
Maireana erioclada,0.026140155728587355,1752,1798
Maireana excavata,0.07485875706214677,660,708
Maireana georgei,0.07501019160211987,2310,2453
Maireana humillima,0.10771992818671458,510,557
Maireana integra,0.08288770053475955,352,374
Maireana lanosa,0.2790697674418604,34,43
Maireana lobiflora,0.04522613065326631,192,199
Maireana microcarpa,0.02283105022831055,214,219
Maireana microphylla,0.08703703703703705,2515,2700
Maireana oppositifolia,0.012875536480686671,460,466
Maireana pentagona,0.021978021978022046,1338,1365
Maireana pentatropis,0.03125,2977,3072
Maireana pyramidata,0.008560140474100121,4523,4556
Maireana radiata,0.04752475247524749,963,1010
Maireana rohrlachii,0.0991561181434599,429,474
Maireana schistocarpa,0.03061224489795919,96,98
Maireana scleroptera,0.26315789473684187,181,228
Maireana sedifolia,0.009513150531617246,3541,3574
Maireana spongiocarpa,0.03205128205128213,152,156
Maireana trichoptera,0.040519480519480476,1854,1925
Maireana triptera,0.048437499999999814,1230,1280
Maireana turbinata,0.020480854853072168,1101,1123
Maireana villosa,0.42955801104972374,537,724
Malacocera tricornis,0.013037809647979154,757,767
Malaisia scandens subsp. scandens,0.6983333333333338,455,600
Mallotus dispersus,1.2456140350877194,34,57
Mallotus mollissimus,0.3271028037383178,92,107
Mallotus nesophilus,1.7380952380952384,169,336
Mallotus paniculatus,0.31,90,100
Mallotus philippensis,0.2869389813414023,1662,1983
Malva preissiana,0.04545454545454526,717,748
Malva weinmanniana,0.04907975460122696,312,326
Malvastrum americanum,0.2501510574018134,2921,3310
Malvastrum coromandelianum,0.13620071684587828,522,558
Mapania macrocephala,2.432432432432433,24,37
Maranthes corymbosa,2.372693726937269,126,271
Margaritaria dubium-traceyi,2.925133689839573,57,187
Margaritaria indica,0.9354838709677419,27,31
Marianthus bicolor,0.2217573221757322,196,239
Marianthus coeruleopunctatus,0.3928571428571429,18,28
Marianthus drummondianus,0.21875,50,64
Marianthus erubescens,0.3655913978494623,71,93
Marianthus sylvaticus,0.967741935483871,19,62
Marsilea angustifolia,3.0943396226415096,43,106
Marsilea costulifera,0.07749627421758574,635,671
Marsilea drummondii,0.08768577494692106,4423,4710
Marsilea exarata,0.5436241610738254,207,298
Marsilea hirsuta,0.4423558897243105,642,798
Marsilea latzii,1.6666666666666667,0,3
Marsilea mutica,1.418421052631579,254,380
Mazus pumilio,0.27363184079601993,304,402
Medicosma cunninghamii,0.06140350877192985,113,114
Meiogyne cylindrocarpa,3.27027027027027,33,74
Melaleuca acacioides,2.7176470588235286,137,425
Melaleuca acuminata,0.1774193548387097,157,186
Melaleuca acuminata subsp. acuminata,0.16345592527729136,1470,1713
Melaleuca acutifolia,0.09782608695652176,83,92
Melaleuca alsophila,3,29,81
Melaleuca amydra,0.25,21,24
Melaleuca argentea,3.459143968871595,150,514
Melaleuca armillaris,0.15483870967741933,134,155
Melaleuca armillaris subsp. armillaris,0.1296106557377057,1726,1952
Melaleuca aspalathoides,0.17567567567567566,63,74
Melaleuca atroviridis,0.09170305676855896,210,229
Melaleuca biconvexa,0.15809523809523812,460,525
Melaleuca bracteata,0.5671819262782404,603,841
Melaleuca brevifolia,0.19686069326357128,1261,1529
Melaleuca cajuputi,3.112021857923499,118,366
Melaleuca cajuputi subsp. cajuputi,2.161016949152542,114,236
Melaleuca calycina,0.2352941176470588,53,68
Melaleuca campanae,0.15789473684210525,16,19
Melaleuca capitata,1.0462962962962965,28,108
Melaleuca cardiophylla,0.15748031496062995,111,127
Melaleuca carrii,0.17766497461928937,168,197
Melaleuca ciliosa,0.2424242424242425,26,33
Melaleuca citrolens,2.9811912225705326,85,319
Melaleuca clavifolia,0.3939393939393939,22,33
Melaleuca cliffortioides,0.2321428571428571,45,56
Melaleuca concreta,0.1719745222929936,136,157
Melaleuca cornucopiae,2.475409836065574,20,61
Melaleuca cuticularis,0.22605363984674337,213,261
Melaleuca dealbata,3.404522613065328,184,398
Melaleuca deanei,0.5560975609756097,109,205
Melaleuca decora,0.20995670995670976,1174,1386
Melaleuca decussata,0.19693094629156,1280,1564
Melaleuca depressa,0.16666666666666666,25,30
Melaleuca diosmatifolia,0.4042056074766354,304,428
Melaleuca diosmifolia,0.33870967741935476,47,62
Melaleuca dissitiflora,0.4744525547445257,96,137
Melaleuca eleuterostachya,0.29615384615384627,391,520
Melaleuca elliptica,0.20535714285714288,91,112
Melaleuca ericifolia,0.1487654320987656,2815,3240
Melaleuca ferruginea,1.7166666666666666,27,60
Melaleuca fluviatilis,0.9450980392156861,157,255
Melaleuca gibbosa,0.49026763990267674,511,822
Melaleuca glaberrima,0.21476510067114102,121,149
Melaleuca glomerata,0.5750371471025252,454,673
Melaleuca groveana,0.75,61,140
Melaleuca halmaturorum,0.07415254237288131,878,944
Melaleuca hamata,0.14869281045751617,537,612
Melaleuca hamulosa,0.13599999999999995,109,125
Melaleuca holosericea,0.20689655172413793,25,29
Melaleuca huegelii,0.18181818181818182,56,66
Melaleuca huegelii subsp. huegelii,0.3571428571428571,27,42
Melaleuca hypericifolia,0.2569593147751606,361,467
Melaleuca incana,0.20408163265306128,42,49
Melaleuca incana subsp. incana,0.38888888888888884,89,126
Melaleuca interioris,0.38064516129032244,119,155
Melaleuca lanceolata,0.12873249907074696,7195,8071
Melaleuca lasiandra,1.9352517985611513,44,278
Melaleuca lateriflora,0.125,332,368
Melaleuca lateriflora subsp. lateriflora,0.07142857142857144,39,42
Melaleuca lateritia,0.28742514970059874,128,167
Melaleuca laxiflora,0.1483870967741935,133,155
Melaleuca lecanantha,0.09677419354838708,28,31
Melaleuca leucadendra,2.711813393528971,571,1329
Melaleuca leuropoma,0.23148148148148148,83,108
Melaleuca linariifolia,0.32492690058479506,2106,2736
Melaleuca marginata,0.2625698324022347,150,179
Melaleuca megacephala,0.15789473684210523,66,76
Melaleuca microphylla,0.20689655172413796,48,58
Melaleuca minutifolia,5.798076923076924,31,312
Melaleuca nervosa,5.505552617662619,388,1891
Melaleuca nesophila,0.08163265306122444,181,196
Melaleuca nodosa,0.4333208815838625,1925,2677
Melaleuca parviceps,0.2359550561797753,71,89
Melaleuca pauciflora,0.4,75,105
Melaleuca pauperiflora subsp. fastigiata,0.12682926829268287,181,205
Melaleuca pentagona,0.30188679245283023,37,53
Melaleuca platycalyx,0.13333333333333336,95,105
Melaleuca polycephala,0,1,1
Melaleuca preissiana,0.36320754716981135,154,212
Melaleuca pulchella,0.41891891891891897,49,74
Melaleuca pungens,0.17647058823529413,147,170
Melaleuca pustulata,0.026315789473684226,37,38
Melaleuca quadrifaria,0.2028985507246377,56,69
Melaleuca quinquenervia,0.3368805107935549,2653,3289
Melaleuca radula,0.180921052631579,256,304
Melaleuca rhaphiophylla,0.22448979591836737,281,343
Melaleuca rigidifolia,0.12345679012345677,142,162
Melaleuca ryeae,0.42105263157894735,28,38
Melaleuca sapientes,0.27118644067796605,47,59
Melaleuca scabra,0.3478260869565218,68,92
Melaleuca sculponeata,0,3,3
Melaleuca sericea,6.522222222222222,4,90
Melaleuca sieberi,0.6155572176514598,837,1337
Melaleuca societatis,0.18181818181818182,74,88
Melaleuca sp. Spirit Hills (R.K.Harwood 548),13,0,1
Melaleuca squamea,0.34678436317780575,573,793
Melaleuca squamophloia,0.08771929824561403,52,57
Melaleuca squarrosa,0.32989377845220014,2319,3295
Melaleuca stenostachya,2.4032258064516134,62,186
Melaleuca stipitata,9.666666666666666,0,9
Melaleuca styphelioides,0.16449275362318797,2407,2760
Melaleuca subfalcata,0.15053763440860216,79,93
Melaleuca subtrigona,0.23463687150837984,148,179
Melaleuca systena,0.4691358024691358,100,162
Melaleuca tamariscina,0.5949367088607594,50,79
Melaleuca teretifolia,0.2179487179487179,63,78
Melaleuca thymifolia,0.6446862996158771,961,1562
Melaleuca thymoides,0.32359081419624225,355,479
Melaleuca thyoides,0.2098765432098765,132,162
Melaleuca tinkeri,0.19230769230769232,22,26
Melaleuca trichophylla,0.3258928571428572,165,224
Melaleuca trichostachya,0.4745762711864405,220,295
Melaleuca triumphalis,3.6296296296296298,1,27
Melaleuca tuberculata var. macrophylla,0.04938271604938271,77,81
Melaleuca uncinata,0.15490605427974968,4128,4790
Melaleuca villosisepala,0.3008130081300813,90,123
Melaleuca viminea,0.2580645161290324,155,186
Melaleuca viridiflora,5.160585817060629,820,3892
Melaleuca wilsonii,0.14444444444444432,315,360
Melaleuca zonalis,0.31818181818181823,15,22
Melanostachya ustulata,0.3529411764705882,41,51
Melastoma affine,1.1818181818181808,357,528
Melhania oblongifolia,1.7722165474974458,464,979
Melia azedarach,0.19385796545105408,2294,2605
Melichrus erubescens,0.32112332112332115,603,819
Melichrus procumbens,0.9537914691943129,365,844
Melichrus urceolatus,0.309655257023678,6257,8151
Melicope elleryana,1.884615384615383,458,676
Melicope hayesii,0.09126984126984128,232,252
Melicope micrococca,0.1991465149359886,1198,1406
Melicope vitiflora,0.08208955223880599,128,134
Melicope xanthoxyloides,0.03571428571428571,109,112
Melicytus angustifolius subsp. divaricatus,0.25428194993412395,603,759
Melicytus dentatus,0.2520111927247287,4542,5718
Melochia corchorifolia,3.469635627530364,144,494
Melochia pyramidata,1.8873720136518772,152,293
Melodinus australis,0.07497741644083117,1042,1107
Melodinus forbesii,1.730769230769231,15,26
Memecylon arnhemensis,3.8800000000000003,4,25
Memecylon pauciflorum,2.6558044806517307,227,491
Menkea australis,0.1168384879725086,258,291
Menkea crassa,0.0735294117647059,63,68
Menkea sphaerocarpa,0.36904761904761907,56,84
Menkea villosula,0.38135593220338987,83,118
Mentha australis,0.1306620209059234,512,574
Mentha diemenica,0.3358516483516483,1081,1456
Mentha laxiflora,0.5354497354497357,545,945
Mentha satureioides,0.17754105636928513,1961,2253
Merremia gemella,3.051401869158877,71,214
Merremia hederacea,3.5172413793103448,27,87
Merremia incisa,4.361940298507463,26,268
Mesomelaena preissii,0.12608695652173918,209,230
Mesomelaena pseudostygia,0.28921568627450994,159,204
Mesomelaena stygia,0.265625,51,64
Mesomelaena stygia subsp. deflexa,0,1,1
Mesomelaena stygia subsp. stygia,0.2034883720930233,142,172
Mesomelaena tetragona,0.31578947368421106,307,399
Micraira dentata,5.2,0,15
Micraira tenuis,4.10126582278481,5,79
Micrantheum demissum,0.7175792507204609,179,347
Micrantheum ericoides,0.48136142625607725,758,1234
Micrantheum hexandrum,0.6051080550098232,274,509
Microcachrys tetragona,0,107,107
Microcorys ericifolia,0.09589041095890413,66,73
Microcorys exserta,0.10769230769230764,59,65
Microcorys glabra,0.16279069767441856,72,86
Microcorys macredieana,1.0208333333333335,12,48
Microcorys sp. Coomallo (L.Haegi 2677),0.23076923076923073,10,13
Microcorys sp. stellate (A.Strid 21885),0.07692307692307694,24,26
Microcybe multiflora subsp. baccharoides,0.1875,92,112
Microcybe multiflora subsp. multiflora,0.1621621621621621,250,296
Microcybe pauciflora subsp. pauciflora,0.17391304347826092,154,184
Microlaena stipoides,0.2416413373860184,10637,13160
Microlaena stipoides var. breviseta,0.5,13,24
Microlaena stipoides var. stipoides,0.3139599043590212,20173,27185
Microlaena tasmanica,0.15384615384615385,23,26
Microlepia speluncae,0.15151515151515152,62,66
Microlepidium pilosulum,0.15000000000000005,71,80
Micromelum minutum,1.50390625,339,512
Micromyrtus blakelyi,0.7894736842105263,13,57
Micromyrtus ciliata,0.4964705882352944,779,1275
Micromyrtus erichsenii,0.34328358208955223,95,134
Micromyrtus flaviflora,0.8009708737864076,99,206
Micromyrtus hexamera,0.14634146341463414,108,123
Micromyrtus sessilis,0.580246913580247,236,405
Micromyrtus striata,0.27777777777777785,131,162
Microseris lanceolata,0.4759106933019974,1094,1702
Microseris scapigera,0.3972958918356734,1312,1923
Microseris walteri,0.11519999999999969,1673,1875
Microsorum grossum,2.6571428571428575,17,35
Microstachys chamaelea,5.168738898756663,192,1126
Microtis alba,0.2946428571428571,86,112
Microtis arenaria,0.17418546365914778,674,798
Microtis atrata,0.42474916387959866,198,299
Microtis frutetorum,0.2183098591549296,111,142
Microtis media,0.16064257028112433,219,249
Microtis media subsp. media,0.2197802197802197,149,182
Microtis oblonga,0.467948717948718,97,156
Microtis orbicularis,0.34939759036144585,120,166
Microtis parviflora,0.19311663479923513,1310,1569
Microtis rara,0.5801526717557252,74,131
Microtis unifolia,0.24075510731833447,3089,3867
Miliusa brahei,1.8333333333333328,80,120
Miliusa traceyi,3.1702127659574466,49,141
Millettia pinnata,1.202970297029703,145,202
Milligania densiflora,0,68,68
Millotia greevesii,0,27,27
Millotia greevesii subsp. glandulosa,0.018181818181818174,54,55
Millotia greevesii subsp. greevesii,0.022988505747126454,85,87
Millotia macrocarpa,0.06329113924050636,74,79
Millotia muelleri,0.12926829268292692,725,820
Millotia myosotidifolia,0.11490683229813646,870,966
Millotia perpusilla,0.10985915492957747,317,355
Millotia tenuifolia,0.18819188191881922,673,813
Millotia tenuifolia var. tenuifolia,0.15816005040957795,1362,1587
Mimulus gracilis,0.2870967741935473,523,620
Mimusops elengi,0.8688524590163925,232,305
Minuria annua,0.052631578947368404,56,57
Minuria cunninghamii,0.017474185861794913,1237,1259
Minuria denticulata,0.048507462686567186,513,536
Minuria integerrima,0.05240174672489086,876,916
Minuria leptophylla,0.1493018259935559,1668,1862
Minuria macrorhiza,6.723404255319149,16,141
Minuria tridens,0.7200000000000001,12,25
Mirbelia confertiflora,1.0634920634920635,37,126
Mirbelia dilatata,0.3096234309623431,178,239
Mirbelia oxylobioides,0.5987012987012984,416,770
Mirbelia platylobioides,0.6567796610169491,267,472
Mirbelia pungens,0.5973025048169558,312,519
Mirbelia rubiifolia,0.6965020576131685,998,1944
Mirbelia speciosa,0.9386973180076628,91,261
Mirbelia speciosa subsp. speciosa,1.0257731958762886,55,194
Mirbelia viminalis,2.855524079320114,52,353
Mischocarpus exangulatus,0.12994350282485878,165,177
Mischocarpus lachnocarpus,0.29500000000000004,171,200
Mischocarpus stipitatus,0.26315789473684215,50,57
Mitrasacme connata,5.9852652259332,125,1018
Mitrasacme exserta,7.0232558139534875,22,258
Mitrasacme floribunda,1.9545454545454546,5,22
Mitrasacme glaucescens,4.736559139784947,14,186
Mitrasacme laevis,6.014598540145985,12,137
Mitrasacme nummularia,5.535836177474402,48,293
Mitrasacme paludosa,0.781144781144781,160,297
Mitrasacme pilosa,0.7048611111111114,125,288
Mitrasacme pilosa var. pilosa,0.4870689655172415,136,232
Mitrasacme pilosa var. stuartii,0.5720720720720722,117,222
Mitrasacme polymorpha,0.7001133786848072,873,1764
Mitrasacme retroloba,6.793103448275862,5,87
Mitrasacme serpyllifolia,0.7975609756097563,163,410
Mitreola petiolata,3.5217391304347827,4,23
Mnesithea formosa,5.131358300726663,229,1789
Mnesithea rottboellioides,6.092121212121216,274,1650
Molineria capitulata,0.35135135135135126,35,37
Monachather paradoxus,0.23944687045123716,1156,1374
Monoon australe,2.9684210526315793,75,190
Monotaxis bracteata,0.1439393939393939,114,132
Monotaxis grandiflora,0.2153846153846153,55,65
Monotaxis grandiflora var. grandiflora,0.21739130434782605,57,69
Monotaxis linifolia,0.7525773195876289,42,97
Monotaxis macrophylla,0.6633663366336635,50,101
Monotaxis occidentalis,0.31999999999999995,75,100
Monotaxis tenuis,3.3653846153846154,7,52
Monotoca billawinica,1.108695652173913,0,46
Monotoca elliptica,0.39969214982042056,1345,1949
Monotoca empetrifolia,0.08695652173913046,63,69
Monotoca glauca,0.1260647359454856,520,587
Monotoca linifolia,0.14285714285714288,12,14
Monotoca oreophila,0.4761904761904761,29,42
Monotoca rotundifolia,1.380952380952381,3,21
Monotoca scoparia,0.6774332009872307,4657,9319
Montia australasica,0.3035573122529645,961,1265
Montia fontana,0.16551724137931037,125,145
Montia fontana subsp. amporitana,0.17857142857142855,23,28
Montia fontana subsp. chondrosperma,0.24324324324324328,90,111
Montia fontana subsp. fontana,0.33333333333333337,8,12
Morinda citrifolia,0.8666666666666664,190,240
Mucuna gigantea,0.39837398373983735,105,123
Mucuna gigantea subsp. gigantea,0.8181818181818183,94,121
Muehlenbeckia adpressa,0.23529411764705893,903,1122
Muehlenbeckia australis,0.16666666666666669,5,6
Muehlenbeckia axillaris,0.5900000000000001,57,100
Muehlenbeckia diclina,0.4017094017094018,156,234
Muehlenbeckia diclina subsp. Gippsland (R.O.Makinson 1007),0.9433962264150942,17,53
Muehlenbeckia gracillima,0.3100436681222708,173,229
Muehlenbeckia gunnii,0.03669724770642209,529,545
Muehlenbeckia rhyticarya,0.7594501718213057,133,291
Muehlenbeckia sp. Mt Brockman (L.A.Craven 2357),1.4444444444444444,10,18
Muelleranthus stipularis,0.7000000000000001,96,170
Muelleranthus trifoliolatus,0.11538461538461538,48,52
Muellerina bidwillii,0.3783783783783783,78,111
Muellerina celastroides,0.4908136482939631,248,381
Muellerina eucalyptoides,0.3053291536050159,1188,1595
Muniria angustisepala,3.5319148936170213,5,47
Muniria lanceolata,2.6486486486486487,8,37
Muniria megalophylla,4.5,0,2
Muniria quadrangulata,4.946902654867257,6,113
Murdannia graminea,3.6766791823112253,975,2397
Murraya paniculata,0.6461126005361931,616,746
Myoporum acuminatum,0.29027962716378186,606,751
Myoporum bateae,0.6030534351145038,61,131
Myoporum betcheanum,0.3442622950819672,45,61
Myoporum boninense,0.09615384615384612,47,52
Myoporum boninense subsp. australe,0.15537848605577695,221,251
Myoporum brevipes,0.10377358490566037,95,106
Myoporum floribundum,0.717391304347826,19,46
Myoporum insulare,0.08537220197813634,1776,1921
Myoporum montanum,0.1553234501347708,2669,2968
